genre,track_name,track_id,artists_track,album_name,release_date,popularity,duration_ms
indie,Elephant,6qZjm61s6u8Ead9sWxCDro,Tame Impala,Lonerism,2012-01-01,70,211226
indie,Freaking Out the Neighborhood,3HlK8txWAdtKMrbsqX40pl,Mac DeMarco,2,2012-10-16,75,173888
indie,Vengas Cuando Vengas,30j96TqAHd2xtZV0FbfYK9,"El Kanka, Carmen Boza",El Día de Suerte de Juan Gómez,2015-07-07,46,277560
indie,Looking Too Closely,7bhI6rnvaVw8qgZPn32qE0,Fink,Hard Believer,2014-07-14,66,310693
indie,Lucia (with Silvio Rodríguez),44RRIuioxHdtujpJ3PDkxA,"Joan Manuel Serrat, Silvio Rodríguez",Antología Desordenada,2014-11-03,50,192840
indie,Wash.,7rIhp6EWLNtM8qFIQruJPT,Bon Iver,"Bon Iver, Bon Iver",2011-06-21,70,298586
indie,My Number,04caEZhAsQKnWqKsMwk9ud,Foals,Holy Fire,2013-01-31,66,238853
indie,Tessellate,2RXVCRdSkFbNcQfTjgiDwL,alt-J,An Awesome Wave,2012-05-28,63,182666
indie,No Gires,6iMMrGyn0TqiVxLbvk5ta0,Varry Brava,Demasié,2012-02-21,40,164120
indie,Asuntos Delicados,1IcSPfFCZH3P43TQmQzuL6,IZAL,Agujeros de Gusano,2013-10-29,41,240013
indie,No Gires,0p7ZuCBUYIDG8uDVOTHXvq,Varry Brava,No Gires,2010-05-25,40,143623
indie,Caída Libre,55WP5MMhB1jeq1RNr8y6sc,Zahara,Santa,2015-04-21,41,176373
indie,Planilandia,6QOAthhAJbHYuN5Xcc3RTR,Lori Meyers,Impronta,2013-01-01,40,220813
indie,Kevin Mc Alister,1sN63NYeFfl1YoI1SPngS9,Supersubmarina,Realimentacion,2011-05-24,41,257959
indie,Kids,6cMMZ2pdP4PkYsVJqX2WUh,Current Joys,Kids,2015-03-08,76,269142
indie,Me Gusta,3v1DiW08A2A8SVX3XzSUME,El Kanka,De Pana y Rubí,2015-11-13,47,219146
indie,Money,3VIJBrMpvimHEw5wtPh2wB,The Drums,Portamento,2011-01-01,74,233639
indie,Alien Blues,11iIikXxC6NP0Ma8vMD27x,Vundabar,Gawk,2015-07-24,76,155933
indie,Volar,4Yjy96QCMauMaEuzJwCwnV,"El Kanka, Zenet",El Día de Suerte de Juan Gómez,2015-07-07,44,236693
indie,Golpe Maestro,2adhtQyoXfZiJdaaK5Z52Z,Vetusta Morla,La Deriva,2014-04-21,42,228253
indie,80 Veces,0YjiGYE3lJ1LU8YJdzG47l,Rozalén,Con Derecho A...,2013-03-12,43,195573
indie,Para Quedarte,4a4ixrdj73Zpan02jBrmn3,El Kanka,De Pana y Rubí,2015-11-13,46,276960
indie,The Trip - 2023 Remaster,1YM3cVri0CmSX7c71gwALR,Still Corners,Strange Pleasures: 10th Anniversary Edition (2023 Remaster),2013-05-07,66,373266
indie,Ana,03WR6VvEY3EIJklavG72LY,Supersubmarina,Electroviral,2010-02-23,42,192746
indie,Hay Un Fuego,0BsaUEexBWQWYZ0E7GLTQb,La Maravillosa Orquesta del Alcohol,La Primavera Del Invierno,2015-10-03,42,239560
indie,Holocene,35KiiILklye1JRRctaLUb4,Bon Iver,"Bon Iver, Bon Iver",2011-06-21,69,336613
indie,From Gold,3ePd4K8tcdfr7KmbuOTrKK,Novo Amor,"Woodgate, NY",2014-03-31,64,214335
indie,(dream),17YNmMy03QLPirmBzWxFa6,salvia palth,melanchole,2013-05-06,75,84701
indie,Keep on Loving You,3GUSidbQwd7xuvU6AQorRh,Cigarettes After Sex,Affection,2015-10-05,69,233000
indie,Quién Me Ha Robado el Mes de Abril,1fm8q8fynkggbVDXShFoiw,Joaquín Sabina,Esencial Joaquin Sabina,2014-06-16,45,294973
indie,Yes I'm Changing,0xtIp0lgccN85GfGOekS5L,Tame Impala,Currents,2015-07-17,71,270680
indie,Sun,5cIWkWH6xVdEllQ9ksuu2E,Two Door Cinema Club,Beacon,2012-09-03,58,187720
indie,Symphonia IX,1rluwEqsWp5tz0lgyOT9rE,Current Joys,Wild Heart,2013-01-02,76,181166
indie,One For The Road,6wNUBZNWFxdUGof6vkaykE,Arctic Monkeys,AM,2013-09-09,68,206051
indie,C U Girl,6FBzhcfgGacfXF3AmtfEaX,Steve Lacy,C U Girl,2015-02-15,75,129697
indie,Fitzpleasure,3qVKp0bGG2uEkrkMOtwb5F,alt-J,An Awesome Wave,2012-05-28,62,219400
indie,Come Away,1tpSOLApZSgDaFqYHIeQl9,Sons Of The East,Sons Of The East,2013-08-02,59,260693
indie,Matilda,77xZFu9TwwYnX7JNWfbavn,alt-J,An Awesome Wave,2012-05-28,59,228706
indie,Myth,2Zw3HNjaNV42LnQ2uY5JQs,Beach House,Bloom,2012-05-14,59,258653
indie,Sarah,2Wk8vEamlVBBalBi24NnU1,Alex G,Trick,2012-11-05,70,176146
indie,Cold Cold Cold,1Q3t9fWvHUXKsMmpD2XpUu,Cage The Elephant,Tell Me I'm Pretty,2015-12-18,69,214386
indie,Christmas Kids,7KV7xwHTJbzbwGQEHLIzR8,Roar,I Can't Handle Change,2010-03-14,72,135693
indie,Y Sin Embargo,3uJ51H6KQNKtwcVm0owsG3,Joaquín Sabina,Esencial Joaquin Sabina,2014-06-16,47,271093
indie,Mary,36TbBJ7mLPOZMAYs0p4mxb,Alex G,Trick,2012-11-05,70,197733
indie,Inestable,3dC9m0QTTeJkaVEdxIexfo,Supersubmarina,Viento de Cara,2014-09-22,37,213626
indie,The Suburbs,5iItYl3Q6wCnKVfpK1uNVf,Arcade Fire,The Suburbs (Deluxe),2010-07-01,63,315026
indie,Devil Town,0vf2eBw2inhl8y61cYQMv2,Cavetown,Cavetown,2015-11-09,71,179955
indie,Hacia el Norte,0AWYr1HWKsVGWyqbIpTcAo,IZAL,Copacabana,2015-09-18,37,251506
indie,Enamorada,5crUoUnVrtjHaHHhDQuf8z,"Pedrina y Rio, Pedrina",Canciones Sin Ropa,2015-06-25,46,213487
indie,Tu Continente,6Vfty7R6TnawG6TOWhY95N,IZAL,Magia & Efectos Especiales,2012-04-12,37,206560
indie,No Saben de Ti,6Rm7VmumaUGA1dAB2fWqf0,Andrés Suárez,Mi Pequeña Historia,2015-06-01,39,237680
indie,A Nuestros Rincones,68Qq3PkqoyH3YvRY7CDyun,IZAL,Magia & Efectos Especiales,2012-04-12,38,242973
indie,Confesión,6GU3Qa496iS0IuTq6plnTJ,El Kanka,Lo Mal Que Estoy y Lo Poco Que Me Quejo,2013-04-22,44,253453
indie,Boca en la Tierra,6Da8w1k1IRMSYiGJsug70i,Vetusta Morla,Mapas,2011-04-21,39,227066
indie,Vuelves,4oHTChAK7Ixs3VtkrHQCtI,Rozalén,Quien Me Ha Visto...,2015-09-11,38,202773
indie,Verde Selva,5xUdjeu6jLea7OniZP7d8e,Pedro Pastor,La Vida Plena,2014-10-14,43,224293
indie,Mi Fábrica de Baile,3RoYu51drp0dlEirC1UaAt,Joe Crepúsculo,Baile de Magos,2013-03-04,39,265433
indie,Hambre,0CnODsHsHdXBPZUzqYby2E,IZAL,Agujeros de Gusano,2013-10-29,38,204706
indie,Georgia,5sfvzgf96i6nLyLELnrLZ6,Vance Joy,Dream Your Life Away (Deluxe Edition),2014-08-05,68,230506
indie,Saltan Chispas,7mnnj0yioq8Rn5ea3FMTIN,Rozalén,Con Derecho A...,2013-03-12,38,227000
indie,Para Dormir Cuando No Estes,4j1MzpiDbDW2xMxQaTzE2c,Supersubmarina,Santacruz,2012-05-22,38,243946
indie,Los Lobos,4ARckUUE1dPlnIxRvlN1YS,La Maravillosa Orquesta del Alcohol,La Primavera Del Invierno,2015-10-03,38,192666
indie,Puede Ser Que la Conozcas,3C0uVZhpunilhtO5JHvxX7,"Marwán, Jorge Drexler",Apuntes Sobre Mi Paso por el Invierno,2014-05-07,42,256894
indie,Push Off,3869c1bl5bJqdD3cyDw8hh,The Palms,Push Off,2015-12-12,67,230949
indie,Los toros en la Wii - Fantástico,11fipSrlLJsDd1s0DgPo23,Love of Lesbian,La noche eterna. Los días no vividos,2012-05-18,40,366746
indie,Belice,3gi9YCpoU2dsEj7pgWIEQf,Love of Lesbian,La noche eterna. Los días no vividos,2012-05-18,41,306506
indie,Trouble,5n0CTysih20NYdT2S0Wpe8,Cage The Elephant,Tell Me I'm Pretty,2015-12-18,73,225973
indie,Red Eyes,0rUIff1QHd5zlOBtlHVqd9,The War On Drugs,Lost In The Dream,2014-03-18,65,298920
indie,Taro,3R0aGgSQNVSPk0hDLTGwS3,alt-J,An Awesome Wave,2012-05-28,61,314986
indie,Only Love,2uhEKg8kIzpdvz4gyy6x8W,Ben Howard,Every Kingdom,2011-01-01,67,249173
indie,Viva la Libertad,0XiMCSR5uA5Qj1y9ZTz89w,Pedro Pastor,La Vida Plena,2014-10-14,41,204186
indie,Donde Habita el Olvido - Directo,7GAfYSIsC82zKw3TlieI5C,Joaquín Sabina,500 Noches para una Crisis (En Directo),2015-03-02,46,257480
indie,Mil Razones,6ULxFpI5gp5XIVU1dyn4od,"LUIS BREA, El Miedo",Luis Brea y el Miedo,2015-03-02,40,252240
indie,Extraño Regalo,6gAaryex7Q1oXQhbHIEosH,IZAL,Magia & Efectos Especiales,2012-04-12,39,229840
indie,De Doce a Doce y Cuarto,7xGGzEu0IbiePBqNMMFAiH,Supersubmarina,Viento de Cara,2014-09-22,39,222946
indie,Lo Que Te Hace Grande,1OYhYHLLXPWvUjGvSJnxMw,Vetusta Morla,Mapas,2011-04-21,40,252600
indie,Fireside,4atMrAadB7dS8xn9vfk9PQ,Arctic Monkeys,AM,2013-09-09,67,181049
indie,Cold Cold Man,6RKGBcDtgzXx21zUjpeu6F,Saint Motel,My Type EP,2014-08-16,67,230773
indie,Home,1EAgPzRbK9YmdOESSMUm6P,Phillip Phillips,The World From The Side Of The Moon,2012-01-01,70,210173
indie,Promise,4qyfir5Yr7nfo05g6cyFMT,Ben Howard,Every Kingdom,2011-01-01,61,384080
indie,Nangs,1cCbsojaA6GIT7Y3zuMJ1q,Tame Impala,Currents,2015-07-17,72,107533
indie,Affection,769vrAYHcuLwOV0at2hiOf,Cigarettes After Sex,Affection,2015-10-05,66,311000
indie,Lets Go Surfing,49skdn8Truaufvcz8BXmtT,The Drums,The Drums,2010-06-07,59,174306
indie,New Flesh,786f01L1AbBOGr0WmAs54w,Current Joys,Wild Heart,2013-01-02,71,168764
indie,I Want It All,1j9rezdE3YeC7yktZXC1em,Arctic Monkeys,AM,2013-09-09,64,185406
indie,Por Matar un Gato,6o8xasn3gfRkpSIgRW4CpX,El Kanka,Lo Mal Que Estoy y Lo Poco Que Me Quejo,2013-04-22,37,172013
indie,Ready to Start,33X9miK4Xz7pNeVrc9RITG,Arcade Fire,The Suburbs (Deluxe),2010-07-01,57,255906
indie,Vuelve,7Byw4YZdnrYhDe7ktxLkoX,Andrés Suárez,Moraima,2013-04-16,37,247866
indie,Fire and the Flood,7ewI4ZKxRXrkESHB8eGBnO,Vance Joy,Dream Your Life Away (Deluxe Edition),2014-08-05,69,249382
indie,Amsterdam,7iQmjnDXYngWGsbjVnDc1U,Gregory Alan Isakov,The Weatherman,2013-07-09,71,198640
indie,Sirens,1cAMXz9mnvrqyQLSG4KeeE,Pearl Jam,Lightning Bolt,2013-01-01,65,340320
indie,Baby Came Home 2 / Valentines,40gvh6jP5qxMJuMmF9lG9A,The Neighbourhood,Wiped Out!,2015-10-30,72,390493
indie,Flawless,2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,2013-04-22,68,246493
indie,Love Illumination,5dpGwO76CAPXE2ReVxwI6r,Franz Ferdinand,"Right Thoughts, Right Words, Right Action",2013-08-26,55,224266
indie,Hermetica,19UQhdFfzHLGoeqV7au9Xq,Supersubmarina,Santacruz,2012-05-22,35,217533
indie,Las Hadas Existen,2cpsUUHHLQvFCcPv0GdUwa,Rozalén,Con Derecho A...,2013-03-12,36,224626
indie,The Moment,1UYj8qTWjneZJDVjUMwMub,Tame Impala,Currents,2015-07-17,69,255413
indie,Everything I Am Is Yours,281ioxkZbJ3p9hCvjD2bon,Villagers,Darling Arithmetic,2015-04-13,59,210013
indie,Birch Tree,0BPKqNWOKQam19tKWoZQwu,Foals,What Went Down,2015-08-28,62,261133
indie,Los Amigos Que Perdí,4dVd7gOcupYmG6eQJCvzWV,"Dorian, Santi Balmes",Diez Años y un Día,2015-04-13,37,251752
indie,Something Good Can Work,67SrO8B3O8iUq0AmEh0VzJ,Two Door Cinema Club,Tourist History,2010-03-01,59,162906
indie,Oro y Humo,6sW1PeRcMnJ0PKAiYNDuGp,IZAL,Copacabana,2015-09-18,36,302853
indie,Puntos Suspensivos,3I8OL8lQoPA1TLIrJQi41j,Vetusta Morla,Puntos Suspensivos / Profetas de la Mañana,2015-04-21,37,195696
indie,2502,4jVKz0C04KECuICCgDleS0,Second,Montaña rusa,2013-09-03,36,265786
indie,Diciembre,2cIW52z25MLXc54EIhTR5F,Depedro,Nubes de papel,2010-01-01,35,204973
indie,Una Señal,43qvK766rWA7FB30blPyQJ,Lori Meyers,Impronta,2013-01-01,35,202920
indie,Ahora Que Te Encuentro,6hCgPpGpAgV6ExrOj9MGXH,Ismael Serrano,La Llamada,2014-10-06,44,442680
indie,La Piedra Invisible,6HdXa9WITnyMG8qMH5qilf,IZAL,Copacabana,2015-09-18,36,285346
indie,Toda una Vida,5wQsHNpF6ivosuimPeo7Lo,Pedro Guerra,Contigo En La Distancia,2010-03-02,50,115200
indie,Extrema Debilidad,5Xvjjj88U4bpI1rYtsRGEG,Supersubmarina,Viento de Cara,2014-09-22,36,242973
indie,Old Pine,3CAX47TnPqTujLIQTw8nwI,Ben Howard,Every Kingdom,2011-01-01,65,328506
indie,Años 80 - Confesiones-Directo,7dPFZvdOwskuIT8lWfUrLZ,Ivan Ferreiro,Confesiones de un artista de mierda,2011-10-17,36,203506
indie,Runaway,7HjU833ZEDExWGm6XkNbXI,Ziggy Alberts,Runaway,2015-10-09,64,272733
indie,Ay Vida Mía,65CAR4xohs4mvni3rjbAUY,"El Kanka, Monsieur Periné",De Pana y Rubí,2015-11-13,43,223773
indie,Elastica Galactica,5HBab5WIBKbth2WWWZzw2z,Supersubmarina,Electroviral,2010-02-23,36,194186
indie,Tambores de Guerra,4BFtp8zDxjFGPg3zz7Phjw,IZAL,Copacabana,2015-09-18,36,211840
indie,Señales de Humo,7MBYsklvgMLD8lA6I116qi,El Kanka,Lo Mal Que Estoy y Lo Poco Que Me Quejo,2013-04-22,39,207173
indie,Impronta,32lZT2wDGUIvK5FA8ESMHq,Lori Meyers,Impronta,2013-01-01,36,264133
indie,Los Hijos De Johnny Cash,2eI7UklIFagubKJt07vuyN,La Maravillosa Orquesta del Alcohol,¿Quién Nos Va A Salvar?,2013-10-09,37,172762
indie,Del Miércoles al Martes,1FqvsVpI5grEYO1At4nOqr,El Kanka,El Día de Suerte de Juan Gómez,2015-07-07,45,214920
indie,Musa en Paro Busca Poeta,4VT2PkOBGejfF0tC47f4fS,Antílopez,Desprendimiento de Rutina,2015-10-06,37,209166
indie,Palos de Ciego,68RXnLLVg9QIH8ZWyquCm5,IZAL,Agujeros de Gusano,2013-10-29,37,266866
indie,Should Have Known Better,3AyuigFWbuirWHvidbMz8O,Sufjan Stevens,Carrie & Lowell,2015-03-31,62,307697
indie,Paint,6uHvbKL0Yi37AuvNRmUfMw,The Paper Kites,Young North,2013-03-05,67,191773
indie,Noches de Boda / Y Nos Dieron las Diez - Directo Luna Park,54FxYkqJZEEYSwNDemLigt,Joaquín Sabina,500 Noches para una Crisis (En Directo),2015-03-02,44,452106
indie,Out of My League,2AYEOC02WLhUiOoaig2SEH,Fitz and The Tantrums,More Than Just a Dream (Deluxe Edition),2013-05-07,77,209386
pop,Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Unorthodox Jukebox,2012-12-07,87,233478
pop,Up Down (Do This All Day) (feat. B.o.B),6lbhWl34Il0WXm5pX1fM9E,"T-Pain, B.o.B",Happy Hour: The Greatest Hits,2014,83,231093
pop,Set Fire to the Rain,3di5hcvxxciiqwMH1jarhY,Adele,21,2011-01-24,81,242973
pop,Someone Like You,3bNv3VuUOKgrf5hu3YcuRo,Adele,21,2011-01-24,81,285240
pop,Prayer in C - Robin Schulz Radio Edit,5fnA9mkIfScSqHIpeDyvck,"Lilly Wood and The Prick, Robin Schulz",Prayer in C,2014-05-16,76,189413
pop,All of Me,3U4isOIWM3VvDubwSI3y7a,John Legend,Love In The Future (Expanded Edition),2013-08-30,85,269560
pop,Alors on danse - Radio Edit,2GYHyAoLWpkxLVa4oYTVko,Stromae,Cheese,2010-01-01,78,206066
pop,"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,Train,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,82,216773
pop,Madre Tierra (Oye),2wlptOJ1g5fvLdu6ruKCKU,Chayanne,En Todo Estaré (Deluxe Edition),2014-08-25,68,205920
pop,El Primer Día del Resto de Mi Vida - Directo Primera Fila,3ozuHMral4k7ALNOgPdxQ8,La Oreja de Van Gogh,Primera Fila,2013-10-28,63,262840
pop,I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,Sam Smith,In The Lonely Hour,2014-05-26,83,239316
pop,What Do You Mean?,4B0JvthVoAAuygILe3n4Bs,Justin Bieber,Purpose (Deluxe),2015-11-13,81,205680
pop,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,80,231240
pop,Mr. Saxobeat - Radio Edit,3LWDPEXEaLBRGNLbdcbwBR,Alexandra Stan,Saxobeats,2011-11-16,77,195105
pop,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,"Mark Ronson, Bruno Mars",Uptown Special,2015-01-12,84,269666
pop,The Lazy Song,386RUes7n1uM1yfzgeUuwp,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,79,189109
pop,Dónde está el amor (feat. Jesse & Joy),0CjaLvAqN97KPVWgOJ1vbD,"Pablo Alborán, Jesse & Joy",Tanto (Edición Premium),2012,73,233895
pop,When We Were Young,6O5TrlFWTYvznd9fMC0VvU,Adele,25,2015-11-20,77,290900
pop,Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,Ed Sheeran,x (Deluxe Edition),2014-06-21,82,281560
pop,Can't Remember to Forget You (feat. Rihanna),7o1Pm9jpH0wFpN5g793Lnq,"Shakira, Rihanna",Shakira. (Expanded Edition) [Spanish Version],2014-03-13,79,206866
pop,Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,Ed Sheeran,x (Deluxe Edition),2014-06-21,85,258986
pop,Where Have You Been,5WQQIDU3HRaMyPkob8mpFb,Rihanna,Talk That Talk,2011-11-18,76,242680
pop,Pasos de cero,18mmN3VrFWRi6SsSBJf6WJ,Pablo Alborán,Terral,2014-11-10,69,234373
pop,Mientes,5EhzE6HJaCcLFrf5rPqvpk,Camila,Dejarte De Amar,2010-02-09,78,205160
pop,Take Me To Church,3dYD57lRAUcMHufyqn9GcI,Hozier,Hozier,2014-09-19,82,241688
pop,Let Her Go,5kWcIgj5CszKQBB0Lg7sGY,Passenger,All the Little Lights (Deluxe Version),2013-08-26,70,252733
pop,When Love Takes Over (feat. Kelly Rowland),0GWGZA5mxo9nHuSyrj70uo,"David Guetta, Kelly Rowland",One More Love,2010-11-22,74,191000
pop,De Lobo A Cordero,1kSk7IdPoMRlJH4boJg7cM,El Barrio,Hijo Del Levante (Edición Deluxe),2014-10-21,54,248466
pop,Style,0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,1989 (Deluxe),2014-01-01,83,231000
pop,Hello,1Yk0cQdMLx5RzzFTYwmuld,Adele,25,2015-11-20,75,295502
pop,Chandelier,4VrWlk8IQxevMvERoX08iC,Sia,1000 Forms Of Fear,2014-07-04,81,216120
pop,Volví a Nacer,6Al0Kpd4VrRZ0Z4kTThNPa,Carlos Vives,Corazón Profundo (Versión Deluxe),2013-04-21,72,222213
pop,Judas,7F25roCtYi55JouckaayPC,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,81,249066
pop,Humanos a Marte,7lOzUJzsELALh5FQsPKTEn,Chayanne,En Todo Estaré (Deluxe Edition),2014-08-25,72,225986
pop,Try,1jF7IL57ayN4Ity3jQqGu0,P!nk,The Truth About Love,2012-09-18,80,247906
pop,Loca (feat. El Cata),42k1KeBehAd83lrGt1okiC,"Shakira, El Cata",Sale el Sol,2010-10-19,75,183693
pop,Cuando Me Enamoro,4PHX6bpHDxiR9RGzAKWcyk,"Enrique Iglesias, Juan Luis Guerra 4.40",Euphoria,2010,78,200586
pop,Todos Los Besos,0BQXMBMiFDuRgEp73vLNet,Los Rebujitos,El Niño Pena,2010-03-10,54,239146
pop,Solamente tú,7sRXhReWmJF5pqyg3uUTES,Pablo Alborán,Pablo Alboran (Deluxe),2011-02-01,71,247186
pop,I Love It (feat. Charli XCX),2U8NXPTXZWG2O0ye2sYRiH,"Icona Pop, Charli xcx",THIS IS... ICONA POP,2013-08-23,75,157152
pop,Only Girl (In The World),2ENexcMEMsYk0rVJigVD3i,Rihanna,Loud,2010-01-01,84,235493
pop,Sugar (feat. Francesco Yates),5tf1VVWniHgryyumXyJM7w,"Robin Schulz, Francesco Yates",Sugar,2015-09-25,80,219043
pop,Hoy,3XVqHF3B6WLt0VZh7fscxi,India Martinez,Otras Verdades,2012-10-23,56,218266
pop,Without You (feat. Usher),3UN6cIn3VIyg0z1LCuFSum,"David Guetta, USHER",Nothing but the Beat (Ultimate Edition),2012-12-07,76,208133
pop,S&M,7ySUcLPVX7KudhnmNcgY2D,Rihanna,Loud,2010-01-01,83,243600
pop,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,Sam Smith,In The Lonely Hour,2014-05-26,81,172723
pop,Last Friday Night (T.G.I.F.),1htQDV8JxSuXG2QsNj5ttr,Katy Perry,Teenage Dream,2010-01-01,78,230733
pop,Paradise,6nek1Nin9q48AVZcWs9e9D,Coldplay,Mylo Xyloto,2011-10-24,84,278719
pop,Maps,4gbVRS8gloEluzf0GzDOFc,Maroon 5,V,2014-09-02,83,189960
pop,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",7pYfyrMNPn3wtoCyqcTVoI,"Maroon 5, Christina Aguilera",Hands All Over (Revised International Standard version),2010,80,201493
pop,I Follow Rivers - The Magician Remix,4Jv7lweGIUOFQ7Oq2AtAh9,"Lykke Li, The Magician",I Follow Rivers (The Magician Remix),2011-10-10,70,279635
pop,Trap Queen,0TzxcB6dK46vgXZT2P8qeR,Fetty Wap,Fetty Wap,2015-09-25,62,222128
pop,Girl on Fire,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,Girl on Fire (Remixes) - EP,2012-11-18,76,224920
pop,Nothing's Gonna Hurt You Baby,3W7KHojYGgYaoX9ogKO9hU,Cigarettes After Sex,I.,2012-07-21,82,286293
pop,Rabiosa (feat. Pitbull),2Xh7dyCHCErCv3PmdVEGw4,"Shakira, Pitbull",Sale el Sol,2010-10-19,69,170600
pop,Space Song,1ZgMsA55GIY7ICkQh5MILA,Beach House,Depression Cherry,2015-08-28,74,320466
pop,I Wanna Go,5cCAZS9VhLGEDV4NCfieeg,Britney Spears,Femme Fatale (Deluxe Version),2011-03-28,73,210266
pop,Problem,7vS3Y0IKjde7Xg85LWIEdP,"Ariana Grande, Iggy Azalea",My Everything (Deluxe),2014-08-22,77,193920
pop,I Won't Give Up,53QF56cjZA9RTuuMZDrSA6,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),2012-04-13,70,240165
pop,Champagne Coast,0AIpGG5dxEgnAymhdJRSZ0,Blood Orange,Coastal Grooves,2011-08-08,79,292373
pop,Headlights (feat. Ilsey),0tDC3KJPPu5eonGTtCURpq,"Robin Schulz, Ilsey",Sugar,2015-09-25,69,209208
pop,Hot,7F1lHcpnTycnimQrCxDFI5,INNA,Hot,2010,72,217036
pop,Corazón En La Maleta,3ljr9ATeLs2BY9gNp7vm62,Luis Fonsi,8,2014-01-01,61,221520
pop,Love You Like A Love Song,0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,81,188453
pop,Only Girl (In The World),0AH6WMe3OlAlUb5miXt2FQ,Rihanna,Loud,2010-11-16,73,235493
pop,Born This Way,30XU4suKzCeoCK9YFzdufg,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,74,260252
pop,Trumpets,6jizk5lOUnfpaZXYMdfeC6,Jason Derulo,Tattoos,2013-09-10,66,217306
pop,The A Team,1VdZ0vKfR5jneCmWIUAMxK,Ed Sheeran,+,2011-09-09,75,258373
pop,Price Tag,2fTsFCKRFQ5M0igJgabnLA,"Jessie J, B.o.B",Who You Are (Platinum Edition),2011-01-01,76,223053
pop,Deja Vu,3V7choSVaP2zUqtIYpfynG,"INNA, Bob Taylor",Hot,2010,68,261758
pop,Elastic Heart,6kwAbEjseqBob48jCus7Sz,Sia,1000 Forms Of Fear,2014-07-04,76,257200
pop,Part Of Me,1nZzRJbFvCEct3uzu04ZoL,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,74,216160
pop,"Me, Myself & I",40YcuQysJ0KlGQTeGUosTC,"G-Eazy, Bebe Rexha",When It's Dark Out,2015-12-04,78,251466
pop,Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,74,230746
pop,Your Love Is My Drug,6vc2Jq2vaGu8z326kSrw92,Kesha,Animal (Expanded Edition),2010-01-01,80,187133
pop,Want to Want Me,7oGZAicScQt96OAW4AruYy,Jason Derulo,Everything Is 4,2015-05-29,77,207719
pop,Dance Again,2xnoPV3NLescauc0ZJ1MDZ,"Jennifer Lopez, Pitbull",Dance Again...The Hits,2012-07-24,68,237266
pop,Love Me Harder,5J4ZkQpzMUFojo1CtAZYpn,"Ariana Grande, The Weeknd",My Everything (Deluxe),2014-08-22,81,236133
pop,Applause,5ka2ajep9OAvU5Sgduhiex,Lady Gaga,ARTPOP,2013-11-11,78,212333
pop,Addicted to You,4zy1s9GnxWsNzZp1688euA,Shakira,Sale el Sol,2010-10-19,72,147480
pop,Domino,2fQxE0jVrjNMT9oJAXtSJR,Jessie J,Who You Are (Platinum Edition),2011-01-01,76,231840
pop,Diez Mil Maneras,0bozYJjedwJwsvg7WWrWnX,David Bisbal,Tú Y Yo,2014-01-01,59,213060
pop,Headlines,6LxSe8YmdPxy095Ux6znaQ,Drake,Take Care (Deluxe),2011-11-15,84,235986
pop,Sun Is Up,1TtteYFQeZfSU8AmfIAOvu,INNA,I Am the Club Rocker,2011,67,224531
pop,Teenage Dream,6r1ygpKNXg7deq18rzyM7F,Katy Perry,Teenage Dream,2010-01-01,72,227741
pop,Die Young,7EQGXaVSyEDsCWKmUcfpLk,Kesha,Warrior (Expanded Edition),2012-11-30,80,211920
pop,Dueles,1iRvhKiXRElIH2Uf4gd95P,Jesse & Joy,Un Besito Más,2015-12-04,78,247640
pop,Ribs,2MvvoeRt8NcOXWESkxWn3g,Lorde,Pure Heroine,2013-09-27,83,258969
pop,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,The Weeknd,Beauty Behind The Madness,2015-08-28,82,213520
pop,Break Free,12KUFSHFgT0XCoiSlvdQi4,"Ariana Grande, Zedd",My Everything (Deluxe),2014-08-22,79,214840
pop,Shots - Broiler Remix,0fsEFwLSJTSHSawhe864Cp,"Imagine Dragons, Broiler",Smoke + Mirrors (Deluxe),2015-05-11,74,191000
pop,Mi Verdad (feat. Shakira),3YmA3gZqlXl0MkwhkVKxRy,"Maná, Shakira",Cama Incendiada,2015-04-21,72,272576
