genre,album_name,album_id,release_date,total_tracks,popularity,artists_album,artist_followers,artist_popularity,artist_genres
pop,Habla II,752LYLQEBrR3RP7O1iG8DA,2012-01-01,20,43,Manuel Carrasco,2396189,68,"flamenco, flamenco pop"
pop,Habla,3ujY7tFoJofoWd8U1PU4BI,2012,12,28,Manuel Carrasco,2396189,68,"flamenco, flamenco pop"
pop,Tú Y Yo En Vivo,69fN4Vsb6SD9Bz0XOLBmvV,2015-12-18,17,24,David Bisbal,4778879,72,"latin pop, villancicos"
pop,Tú Y Yo (Gold Edition),15iKGaOduViHAVu6JOcgPs,2014-12-09,21,22,David Bisbal,4778879,72,"latin pop, villancicos"
pop,Tú Y Yo (Tour Edition),3CXSCl17xmID9oUtdrSxN3,2014-01-01,19,39,David Bisbal,4778879,72,"latin pop, villancicos"
pop,Tú Y Yo,3uJhnSpV17jDF2JXWnUhzn,2014-01-01,13,23,David Bisbal,4778879,72,"latin pop, villancicos"
pop,Live At The Royal Albert Hall,4gUsJN2YKVWz5RRWAIOE40,2013,17,30,David Bisbal,4778879,72,"latin pop, villancicos"
pop,David Bisbal 30 Canciones De Oro,1NyuZbHnOtKYLzTHZYy7gX,2012-01-01,30,29,David Bisbal,4778879,72,"latin pop, villancicos"
pop,Una Noche En El Teatro Real (Spotify),48yHU1yUFgzzE9myQZLz1Q,2011-01-01,26,17,David Bisbal,4778879,72,"latin pop, villancicos"
pop,Una Noche En El Teatro Real,5rCmxR5GSwqh6P4UWBAQho,2011-01-01,25,36,David Bisbal,4778879,72,"latin pop, villancicos"
pop,Sin Mirar Atrás (Sin Mirar Atrás Tour),3G5a3YahvUN4jbFrg0PBRE,2010-01-01,36,35,David Bisbal,4778879,72,"latin pop, villancicos"
pop,Smoke + Mirrors (Deluxe),0Ikw6ho559687KCPbSjr0K,2015-10-23,22,59,Imagine Dragons,58070654,89,
pop,Night Visions (Deluxe),1zcNZa89FXNruaesVKiVeu,2012-09-04,20,55,Imagine Dragons,58070654,89,
pop,Night Visions,6nxDQi0FeEwccEPJeNySoS,2012-09-04,14,78,Imagine Dragons,58070654,89,
pop,Honeymoon,2DpEBrjCur1ythIZ10gJWw,2015-09-18,14,77,Lana Del Rey,50585240,92,
pop,Ultraviolence (Deluxe),1ORxRsK3MrSLvh7VQTF01F,2014-01-01,14,82,Lana Del Rey,50585240,92,
pop,Paradise,3Sn5DDHo0l6lxSYVo8CqdK,2012-11-09,8,46,Lana Del Rey,50585240,92,
pop,Born To Die,4vXt6IpMcSnqonljffWlMI,2012-01-30,12,56,Lana Del Rey,50585240,92,
pop,Born To Die – Paradise Edition (Special Version),0Dt3FbpMQwjoT5KNAw0IXR,2012-01-01,24,74,Lana Del Rey,50585240,92,
pop,Born To Die - The Paradise Edition,5VoeRuTrGhTbKelUfwymwu,2012-01-01,23,81,Lana Del Rey,50585240,92,
pop,Born To Die (Deluxe Version),4F5dVhgk569Du5cLfal3t5,2012-01-01,15,58,Lana Del Rey,50585240,92,
pop,Cheek To Cheek (Deluxe),2VX9rp6NAC19TQN4IgkmYu,2014-09-19,15,48,"Tony Bennett, Lady Gaga",1000323,62,"vocal jazz, christmas, big band, adult standards, jazz"
pop,ARTPOP,2eRJUtI7nXrQ5uYQ7tzTo9,2013-11-11,14,71,Lady Gaga,41158345,92,"art pop, pop"
pop,Born This Way (International Special Edition Version),6LY3AerY6KNGOPsNPL63Kk,2011-05-23,23,77,Lady Gaga,41158345,92,"art pop, pop"
pop,V (Deluxe),4KXLjIEas8MTwwX3xpmAdC,2015-05-18,16,56,Maroon 5,45461795,89,pop
pop,V,2Auw0pTT6EcQdvHNimhLQI,2014-09-02,12,78,Maroon 5,45461795,89,pop
pop,Overexposed Track By Track,6ijGiBcBfUwkoyHn5VUHU2,2012-01-01,33,77,Maroon 5,45461795,89,pop
pop,Overexposed (Deluxe),6XYL7jVgFaxD1X7F8IMO2b,2012-01-01,15,47,Maroon 5,45461795,89,pop
pop,Overexposed,3r3flRqc5pQozLGZ3GyqTe,2012-01-01,12,41,Maroon 5,45461795,89,pop
pop,Hands All Over (Revised International Standard version),1snrPQMoTrBsKl73wzSxbn,2010,14,70,Maroon 5,45461795,89,pop
pop,Hands All Over (Revised International Deluxe),3gjJTUMI9q6ReSe0z7gyjp,2010,19,48,Maroon 5,45461795,89,pop
pop,BEYONCÉ [Platinum Edition],2UJwKSBUz6rtW4QLK74kQu,2014-11-24,20,75,Beyoncé,40942454,89,
pop,4,6sUoihv7EBflLLP4VriHUe,2011,18,54,Beyoncé,40942454,89,
pop,I Am...World Tour,5O7PYNgE3VLWrvB80fIaDZ,2010-11-26,25,50,Beyoncé,40942454,89,
pop,Unapologetic (Deluxe),5pLlGJrxuQO3jMoQe1XxZY,2012-12-11,17,74,Rihanna,68134938,93,
pop,Unapologetic,4XBfFj0WYyh5mBtU61EdyY,2012-12-11,14,52,Rihanna,68134938,93,
pop,Talk That Talk (Deluxe),3sW7wD2qdMjs7KncaOoIJ5,2012-07-18,14,57,Rihanna,68134938,93,
pop,Talk That Talk,1Kw1bVd07oRqcjrcjQKC8T,2011-11-19,11,73,Rihanna,68134938,93,
pop,Rated R: Remixed,2wi0v7jPzYBCd99GggLtN8,2010-05-08,10,26,Rihanna,68134938,93,
pop,Loud,5QG3tjE5L9F6O2vCAPph38,2010-01-01,13,79,Rihanna,68134938,93,
pop,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,2014-08-22,15,81,Ariana Grande,106713135,94,pop
pop,Yours Truly,6czdbbMtGbAkZ6ud2OMTcg,2013-01-01,12,69,Ariana Grande,106713135,94,pop
pop,Dale,0tKKoGCz9CaZ3x1hDD6Ss2,2015-06-30,12,41,Pitbull,11813082,88,
pop,Globalization,4EUf4YyNjuXypWY6W5wEDm,2014-11-24,11,77,Pitbull,11813082,88,
pop,Global Warming,4aawyAB9vmqN3uQ7FjRGTy,2012-11-16,18,53,Pitbull,11813082,88,
pop,Global Warming: Meltdown (Deluxe Version),2F7tejLHzTqFq2XLol9ZGy,2012,17,77,Pitbull,11813082,88,
pop,Planet Pit (Deluxe Version),4rG0MhkU6UojACJxkMHIXB,2011-06-17,16,80,Pitbull,11813082,88,
pop,Armando (Deluxe),1q23hvi1qvoADt2fh7FO7P,2010-11-02,14,22,Pitbull,11813082,88,
pop,I Am Armando - Armando Reloaded,0kv3Rm7PODqJBQaVJiezuB,2010,14,54,Pitbull,11813082,88,
pop,The Most Beautiful Moment in Life Pt.2,2ds8iT4wkaN1Q1gZe1qcOD,2015-11-30,9,68,BTS,80645885,89,k-pop
pop,The Most Beautiful Moment in Life Pt.1,0mEeCuKJQ8Xh9tQ5dMm89X,2015-04-29,9,67,BTS,80645885,89,k-pop
pop,Wake Up (Standard Edition),2bXp5bEM5sgZdIznTesQZb,2014-12-24,13,51,BTS,80645885,89,k-pop
pop,Dark & Wild,35voVqYGkotyJ945O9egDY,2014-08-20,14,66,BTS,80645885,89,k-pop
pop,Skool Luv Affair (Special Addition),0pX41mddl0CZXxpxkQ7347,2014-05-14,12,54,BTS,80645885,89,k-pop
pop,Skool Luv Affair,5r35iS0uSSoQBKzQj0IeI3,2014-02-12,10,67,BTS,80645885,89,k-pop
pop,"O!RUL8,2?",6rWmdSJIaGTVtdMJQ35Lvf,2013-09-11,10,62,BTS,80645885,89,k-pop
pop,2 Cool 4 Skool,6egaEe9JaULuUCkihSnYlH,2013-06-12,7,64,BTS,80645885,89,k-pop
pop,1989 (Deluxe),1yGbNOtRIgdIiGHOEBaZWf,2014-01-01,19,80,Taylor Swift,142909222,100,
pop,1989,5fy0X0JmZRZnVa2UEicIOl,2014-01-01,13,70,Taylor Swift,142909222,100,
pop,Red (Deluxe Edition),1KVKqWeRuXsJDLTW0VuD29,2012-10-22,22,64,Taylor Swift,142909222,100,
pop,Red,1EoDsNmgTLtmwe1BDAVxV5,2012-10-22,16,69,Taylor Swift,142909222,100,
pop,Speak Now World Tour Live,6fyR4wBPwLHKcRtxgd4sGh,2010-10-25,16,51,Taylor Swift,142909222,100,
pop,Speak Now,6Ar2o9KCqcyYF9J0aQP3au,2010-10-25,14,66,Taylor Swift,142909222,100,
pop,Speak Now (Deluxe Package),6S6JQWzUrJVcJLK4fi74Fw,2010-01-01,22,69,Taylor Swift,142909222,100,
pop,A Head Full of Dreams,3cfAM8b8KqJRoIzt3zLKqw,2015-12-04,11,79,Coldplay,60108739,92,
pop,Ghost Stories Live 2014,1hNS0RsxPTFjmKXCgmjSLS,2014-11-21,9,47,Coldplay,60108739,92,
pop,Ghost Stories,2G4AUqfwxcV1UdQjm2ouYr,2014-05-16,9,77,Coldplay,60108739,92,
pop,Live 2012,2OkEsqGTfu8PWRrNHzfr0m,2012-11-16,15,52,Coldplay,60108739,92,
pop,Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,2011-10-24,14,76,Coldplay,60108739,92,
pop,x (Wembley Edition),0MeOIA0wwSa6nW79jy8QcZ,2015-11-13,23,56,Ed Sheeran,122040746,92,soft pop
pop,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,16,80,Ed Sheeran,122040746,92,soft pop
pop,5,2hyDesSAYNefikDJXlqhPE,2014-06-20,32,48,Ed Sheeran,122040746,92,soft pop
pop,Loose Change,3QbPtoOWiJqZurXXxJwaOD,2011-12-09,8,41,Ed Sheeran,122040746,92,soft pop
pop,Live at the Bedford,4JUtnlZKdLr01xEIymhm0G,2011-12-09,6,30,Ed Sheeran,122040746,92,soft pop
pop,No.5 Collaborations Project,6DpIyaMgt5p9HlGd1c0LDM,2011-09-09,8,38,Ed Sheeran,122040746,92,soft pop
pop,+,02pi98kE0nra0yBqCStzbC,2011-09-09,16,71,Ed Sheeran,122040746,92,soft pop
pop,Shakira. (Expanded Edition),2gOSZzsO8EZJvtdmVOVtJE,2014-03-21,17,47,Shakira,39281439,89,latin pop
pop,Shakira. (Expanded Edition) [Spanish Version],5meb7aKE722LA66ssBhvfM,2014-03-13,15,69,Shakira,39281439,89,latin pop
pop,Live From Paris,0qE6Dd97eQiywwpbrhb5fX,2011-12-05,19,48,Shakira,39281439,89,latin pop
pop,Sale el Sol,3gR578qnw47M30LVBTjrlW,2010-10-19,16,72,Shakira,39281439,89,latin pop
pop,Unorthodox Jukebox,58ufpQsJ1DS5kq4hhzQDiI,2012-12-07,10,83,Bruno Mars,74508051,93,
pop,Doo-Wops & Hooligans,6J84szYCnMfzEcvIcfWMFL,2010-05-11,12,80,Bruno Mars,74508051,93,
pop,Listen Again,7bpWEp24oHgUs08ImjakfU,2015-11-27,46,53,David Guetta,27060575,91,"edm, dance"
pop,Listen,77UW17CZFyCaRLHdHeofZu,2014-11-10,18,71,David Guetta,27060575,91,"edm, dance"
pop,Listen (Track by Track),4cm27QX0Xqgflgtj5ns470,2014-10-05,15,12,David Guetta,27060575,91,"edm, dance"
pop,Nothing but the Beat (Ultimate Edition),4bTjdxhRRUiWfwj200f9Kl,2012-12-07,29,78,David Guetta,27060575,91,"edm, dance"
pop,Nothing but the Beat (Bonus Commentary),5VCRvTmcCP2XIC7AtcttFx,2011-08-30,22,17,David Guetta,27060575,91,"edm, dance"
pop,One More Love,7fHeCs5cgtXYqxBPG1iK1n,2010-11-22,27,77,David Guetta,27060575,91,"edm, dance"
pop,Demon Days Live at the Manchester Opera House,0J3u0IeHzuymSz7v934vrd,2011-11-25,17,39,Gorillaz,13986608,85,
pop,Plastic Beach (Deluxe),4T95uimM0PQNgAkcyLTym0,2010-03-03,18,43,Gorillaz,13986608,85,
pop,Plastic Beach,2dIGnmEIy1WZIcZCFSj6i8,2010-03-03,16,77,Gorillaz,13986608,85,
pop,The Fall,5jJGGsAztgUEXUHHZ2zrah,2010,15,50,Gorillaz,13986608,85,
pop,Revival (Deluxe),3Kbuu2tHsIbplFUkB7a5oE,2015-10-09,16,69,Selena Gomez,53063091,84,
pop,Stars Dance (Bonus Track Version),3cGKAHAUhAaTTezK4GbBhQ,2013-01-01,13,63,Selena Gomez,53063091,84,
pop,In The Lonely Hour (Drowning Shadows Edition),0f8RtEC5UUqMX2cveYlylg,2015-11-06,23,63,Sam Smith,26095567,84,soft pop
pop,In The Lonely Hour,08jWgM4vSkTose4blKBWov,2014-05-26,10,78,Sam Smith,26095567,84,soft pop
pop,Sam Smith - Live From The Roundhouse,5QVtA5nAI18IVW6NenERTO,2014-01-01,15,35,Sam Smith,26095567,84,soft pop
pop,México,7ejgXtkpf1uVrvAagx8xws,2015-03-02,15,42,Julio Iglesias,3530543,74,bolero
pop,Dual,1kF9wxTUSexqZnufTN9wiX,2014-10-20,15,49,India Martinez,1055809,64,"flamenco, flamenco pop"
pop,Camino de la Buena Suerte,6o75MGtcGC0X2Zi7Lue0Z8,2013-10-07,14,36,India Martinez,1055809,64,"flamenco, flamenco pop"
pop,Otras Verdades,419gQQEc4pkfy8Pu6yKuiB,2012-10-23,12,48,India Martinez,1055809,64,"flamenco, flamenco pop"
pop,Trece Verdades,4V9sLAxiOkiXdB08xI11eI,2011-02-08,14,45,India Martinez,1055809,64,"flamenco, flamenco pop"
pop,Azulejos de lunares,2cczgAr9x1tOHBLlGDYyWE,2010-12-14,12,15,India Martinez,1055809,64,"flamenco, flamenco pop"
pop,En Todo Estaré (Deluxe Edition),0P0d0y1LQ5VGrp58TQ0oM2,2014-08-25,14,65,Chayanne,9152031,78,latin pop
pop,A Solas Con Chayanne,1k3BMWrLOQaNlFX2H6FWPp,2012-02-07,14,37,Chayanne,9152031,78,latin pop
pop,No Hay Imposibles,2Z1OKCVyqJ1lMHTU612E07,2010-02-23,11,58,Chayanne,9152031,78,latin pop
pop,Britney Jean (Deluxe Version),5rlB2HPoNHg2m1wmmh0TRv,2013-11-30,14,59,Britney Spears,17464169,84,pop
pop,Femme Fatale (Deluxe Version),0oFBaXLFsUVa2gEmJf4FcJ,2011-03-28,16,69,Britney Spears,17464169,84,pop
pop,Native,42UJjk8i8L0De7lQtu7sqi,2014-01-01,19,66,OneRepublic,18558008,85,soft pop
pop,Directo,7bFm2hWgVI3djWqJGXvvjq,2015-10-23,28,45,Vanesa Martín,1218895,66,"flamenco pop, flamenco"
pop,Crónica de un baile,53qc9atwmL5OINLg7ERTYV,2014-09-02,12,46,Vanesa Martín,1218895,66,"flamenco pop, flamenco"
pop,"Ven, siéntate y me lo cuentas...",2ZFPBETjbuDhDxHVvdnoXf,2012-10-16,14,33,Vanesa Martín,1218895,66,"flamenco pop, flamenco"
pop,Cuestion de piel,3yNf6VSuJJU9jPn1J2Kcrr,2012-02-28,15,42,Vanesa Martín,1218895,66,"flamenco pop, flamenco"
pop,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY,2015-11-13,17,78,One Direction,40159958,87,
pop,FOUR (Deluxe),4gCNyS7pidfK3rKWhB3JOY,2014-11-17,16,81,One Direction,40159958,87,
pop,Midnight Memories (Deluxe),7p1fX8aUySrBdx4WSYspOu,2013-11-25,18,80,One Direction,40159958,87,
pop,Take Me Home (Expanded Edition),2sWX3HYnZjPZ9MrH6MFsBt,2012-11-12,20,75,One Direction,40159958,87,
pop,Up All Night,6cunQQ7YZisYOoiFu2ywIq,2012-05-25,18,77,One Direction,40159958,87,
pop,KonKrete Jungle,7BuPO7yqJYGScpH2Qq6ZSu,2014-02-04,12,33,Akon,5875112,85,
pop,Koncrete Vol. 1,3ZpfQDwafNdaEUnbWVHIlM,2013-12-17,10,32,Akon,5875112,85,
pop,Konvict Allstars,5OxggY6YGvJiYWskRN5T7W,2013-12-16,12,21,Akon,5875112,85,
pop,Luis Miguel (Edición De Lujo),3MpbAt21ozNGRmmLCmP2ed,2011-01-17,14,51,"Luis Miguel, Adrián Pieragostino",20148155,86,"mariachi, bolero, latin pop, villancicos"
pop,Handwritten (Revisited),11fLgnq2LE8p5hzo8urweI,2015-11-20,16,53,Shawn Mendes,45510977,85,
pop,Handwritten (Deluxe),5Jov5724Nz13A302HM2eKG,2015-04-14,16,64,Shawn Mendes,45510977,85,
pop,Handwritten,6sUOosXuYt0oUeczJRbedZ,2015-04-14,13,76,Shawn Mendes,45510977,85,
pop,SUCKER,2fGpw56D35My0c82eNfKJF,2015-02-09,15,55,Charli xcx,6098145,86,"hyperpop, art pop"
pop,True Romance (Deluxe),63az8CIMtCPKUSJxoaIiMk,2013-04-01,25,35,Charli xcx,6098145,86,"hyperpop, art pop"
pop,True Romance,5t7Bn5XfE7yj2rqydVq0Ue,2013-04-01,13,46,Charli xcx,6098145,86,"hyperpop, art pop"
pop,The Pinkprint (Deluxe Edition),5qs8T6ZHSrnllnOuUk6muC,2014-12-15,23,56,Nicki Minaj,34213131,88,
pop,The Pinkprint (International Deluxe Explicit),40XGTQ7FN6Y3dZXJhKBe96,2014-12-12,21,66,Nicki Minaj,34213131,88,
pop,The Pinkprint,1IOHcoY4gPRECxpIhVGmuq,2014-12-12,16,63,Nicki Minaj,34213131,88,
pop,Pink Friday ... Roman Reloaded (Deluxe Edition),2D2rriWruRrRFq2AAholPp,2012-04-03,22,45,Nicki Minaj,34213131,88,
pop,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),22F5ZYY1sxoJjk6HzZfmC1,2012-01-01,27,69,Nicki Minaj,34213131,88,
pop,Pink Friday ... Roman Reloaded (Deluxe),6fABwONLawdFjkDpLx41j8,2012-01-01,21,65,Nicki Minaj,34213131,88,
pop,Pink Friday (Deluxe Edition),4cIAp0fnyPfICPqELp7LSH,2010-11-22,18,45,Nicki Minaj,34213131,88,
pop,Pink Friday (Complete Edition),7aADdYLiK1z7GlMFr0UIZw,2010-11-22,21,68,Nicki Minaj,34213131,88,
pop,Pink Friday,3LJhoYn4nnHmvPRO3ppbsl,2010-01-01,13,66,Nicki Minaj,34213131,88,
pop,PRISM (Deluxe),5MQBzs5YlZlE28mD9yUItn,2013-10-18,16,69,Katy Perry,38014131,87,pop
pop,PRISM,3jB9yFDwRe3KhtGnHXJntk,2013-01-01,13,76,Katy Perry,38014131,87,pop
pop,Teenage Dream: The Complete Confection,5BvgP623rtvlc0HDcpzquz,2012-03-12,19,77,Katy Perry,38014131,87,pop
pop,Teenage Dream,06SY6Ke6mXzZHhURLVU57R,2010-08-24,17,69,Katy Perry,38014131,87,pop
pop,Por Vida,6f5gAJpM85TE6aQ81h46T5,2015-02-04,9,70,Kali Uchis,9271410,87,
pop,Destino,7ntYRtIyF3vFEDORFx91VS,2015-12-04,13,50,Antonio Orozco,1478257,65,"flamenco, flamenco pop"
pop,Dos Orillas (Deluxe),4sXFXZEB5fHqigXA5kXuoh,2014-12-02,38,29,Antonio Orozco,1478257,65,"flamenco, flamenco pop"
pop,Dos Orillas,20BH3qrGQ71MhSzQlNCnA2,2013-01-01,11,43,Antonio Orozco,1478257,65,"flamenco, flamenco pop"
pop,Diez (Siepmre Imperfctos),6jD3G5BhqXKc1FKADFwgeQ,2012-01-01,15,31,Antonio Orozco,1478257,65,"flamenco, flamenco pop"
pop,Antonio Orozco 30 Canciones De Oro,7rU8rE90WZh4TlMi9OOx1I,2012-01-01,30,26,Antonio Orozco,1478257,65,"flamenco, flamenco pop"
pop,Diez (Spotify),4myMrzEZCUdtMui1L5XES4,2011-01-01,12,16,Antonio Orozco,1478257,65,"flamenco, flamenco pop"
pop,Diez,2WPsS9UReZyJQNOeJmka5A,2011-01-01,11,51,Antonio Orozco,1478257,65,"flamenco, flamenco pop"
pop,Renovatio 2011,5qe341vXwMqhKUljw13rjm,2010-01-01,14,40,Antonio Orozco,1478257,65,"flamenco, flamenco pop"
pop,SEX AND LOVE,3lIHHrdS4kzUgqvMXgPEKP,2014-03-14,19,61,Enrique Iglesias,11847802,82,"latin pop, latin"
pop,Euphoria,5JNhQFH8HMKQWP4SITzdoc,2010,18,72,Enrique Iglesias,11847802,82,"latin pop, latin"
pop,Miley Cyrus & Her Dead Petz,6cfcdjtSR9ARnpnpwtEGaS,2015-08-30,23,45,Miley Cyrus,26385097,85,
pop,Bangerz (Deluxe Version),3RDqXDc1bAETps54MSSOW0,2013-10-04,16,75,Miley Cyrus,26385097,85,
pop,Can't Be Tamed,69Pf9ExxwjhVFyosKsKWQu,2010-01-01,12,55,Miley Cyrus,26385097,85,
pop,Live At Wembley Arena,1mc8M9eR9ZIBxqWA2CA4Wo,2014-01-01,25,42,ABBA,14673597,83,
pop,The Beginning (Deluxe),0BkpKcHw606at6Y2cp8kdE,2010-01-01,15,62,Black Eyed Peas,9366035,86,
pop,The Beginning,3IpexNXiKbezuY526S4Jvy,2010-01-01,12,70,Black Eyed Peas,9366035,86,
pop,25,6TVfiWmo8KtflUAmkK9gGF,2015-11-20,11,77,Adele,65867126,86,soft pop
pop,21,5duyQokC4FMcWPYTV9Gpf9,2011-01-24,11,79,Adele,65867126,86,soft pop
pop,Dilwale - Celebration Party Mixes,65Q2gJFL3TfMe5eWu7TV7q,2015-11-17,7,19,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,Dilwale (Original Motion Picture Soundtrack),09AmTEo0Po8vC2WDcpviAT,2015-11-17,7,64,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,Bajrangi Bhaijaan,4nZOPP0atfJbBlkedLYi7t,2015-07-07,11,64,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,Holiday - A Soldier Is Never Off Duty (Original Motion Picture Soundtrack),38gRmNQUAXLOcEDTZgLBG4,2014-06-06,8,46,"Pritam, Kaushik Dutta",57192999,91,"bollywood, hindi pop, desi"
pop,Muskurane - Romantic,1IUcac0ikoFRdqzp0QMNy8,2014-05-12,7,6,"Jeet Gannguli, Pritam",2170800,72,"bangla pop, hindi pop, bollywood"
pop,Shaadi Ke Side Effects,4EgHhsRJCtWEdn5QzMu89E,2014-02-19,12,26,"Pritam, Mikey McCleary",57192999,91,"bollywood, hindi pop, desi"
pop,Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),2ADyLRU2KWshFA02symTDr,2013-09-20,10,58,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,Yeh Jawaani Hai Deewani,2Lxoc72vRTGdQfMvj7Ovi1,2013-03-30,9,74,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,Murder 3 (Original Motion Picture Soundtrack),59mJQyT1wOf5irSqfJNI43,2013-02-01,7,64,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,Barfi! (Original Motion Picture Soundtrack),2KZs4INik6X4KeZEsEWEm4,2012-06-24,8,62,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,Cocktail (Original Motion Picture Soundtrack),1y5h6GBXEgFjBDHThikj1w,2012-06-15,11,63,"Pritam, Irshad Kamil, Amitabh Bhattacharya",57192999,91,"bollywood, hindi pop, desi"
pop,Ferrari Ki Sawaari,1czxatTCsHnioFmzVhYHIR,2012-05-15,7,33,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,Jannat 2 (Original Motion Picture Soundtrack),6CtqkIRtoYPHgFc1ft1DPi,2012-03-30,9,68,Pritam,57192999,91,"bollywood, hindi pop, desi"
pop,1000 Forms Of Fear (Deluxe Version),6FdNvoO5sF4EKwCX9je1MH,2015-05-04,20,65,Sia,30297581,86,
pop,1000 Forms Of Fear,3xFSl9lIRaYXIYkIn3OIl9,2014-07-04,12,73,Sia,30297581,86,
pop,We Are Born,2sefE1XYR7ox1JTKCPerSI,2010-06-18,13,43,Sia,30297581,86,
pop,Long Way Down (Expanded Edition),3t0Quq8X7W90hRP5OQ5S4b,2013-06-24,17,57,Tom Odell,4261664,80,
pop,Long Way Down (Deluxe),0Gf1yE895FKK4YWVRuAeg8,2013-06-24,15,77,Tom Odell,4261664,80,
pop,Long Way Down - Commentary Album,0v3kOqHczgXqcYKio67iUa,2013-04-01,10,10,Tom Odell,4261664,80,
pop,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,16,70,Halsey,22287988,84,
pop,BADLANDS,5U5rt98q8Jqx4lP3RdqYfO,2015-08-28,11,61,Halsey,22287988,84,
pop,Bang,2xtRHrXduvq6S7rrzmS0dK,2015-10-13,15,56,Anitta,13244086,82,"brazilian pop, funk pop, brazilian funk, funk carioca, pagode baiano"
pop,Ritmo Perfeito,4QTjlWk0JCR6w5S1ZVitkJ,2014-06-03,12,55,Anitta,13244086,82,"brazilian pop, funk pop, brazilian funk, funk carioca, pagode baiano"
pop,Meu Lugar,1irawiP1fDHeb7hUNf9wxN,2014-06-03,31,52,Anitta,13244086,82,"brazilian pop, funk pop, brazilian funk, funk carioca, pagode baiano"
pop,Anitta,512wE9gJZsB4iSVgVWOAKp,2013-02-06,16,35,Anitta,13244086,82,"brazilian pop, funk pop, brazilian funk, funk carioca, pagode baiano"
pop,In a World Like This (Deluxe World Tour Edition),7GvnIbjZfr09O1aV5ihPHm,2014-04-15,18,35,Backstreet Boys,6618308,81,
pop,In a World Like This,6La3thI4Xm0xV4xgneiZd0,2014-03-14,12,42,Backstreet Boys,6618308,81,
pop,In a World Like This (Remixes),037t7MAOKh2DHbf7ltfWUy,2013-10-29,6,40,Backstreet Boys,6618308,81,
pop,NKOTBSB,5Zwuaan4RIS108lyMEYYmw,2011-05-24,13,39,"NKOTBSB, New Kids On The Block, Backstreet Boys",33795,0,
pop,On A Spaceship,5zH79s5J4D633IxoFWadp8,2015-03-13,20,41,Burna Boy,13593390,84,"afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano"
pop,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),7pqUKMWH6P7AJPIjUiphTS,2013-08-12,19,44,Burna Boy,13593390,84,"afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano"
pop,Pure Heroine,0rmhjUgoVa17LZuS8xWQ3v,2013-09-27,10,80,Lorde,10472286,84,
pop,Más de lo que piensas,2JZ5nPVLzKrohDJHQNfnDK,2014-06-24,10,30,Camela,474807,61,"flamenco, flamenco pop"
pop,Camela Platino. Las 30 Canciones,3pURnVEtxDJBbRBhxFTvGH,2011-12-20,30,32,Camela,474807,61,"flamenco, flamenco pop"
pop,Camela 24 Exitos De Oro,2DR2sKC9tnu9k18GJAGOQD,2011-08-24,24,35,Camela,474807,61,"flamenco, flamenco pop"
pop,Karaoke Camela Sueños Inalcanzables Playback,6JoA4V6Zmi6DXUAFwjAffB,2011-07-04,12,3,Camela,474807,61,"flamenco, flamenco pop"
pop,Karaoke Camela Solo Por Ti Playback,0kMivJhkTnZceZwQzQ6Q1S,2011-07-01,11,1,Camela,474807,61,"flamenco, flamenco pop"
pop,Karaoke Camela Playback . Sus 12 Primeras Canciones,0gY8YKBBGVQ8KthgK43vnv,2011-07-01,12,1,Camela,474807,61,"flamenco, flamenco pop"
pop,Karaoke Camela Corazon Indomable Playback,6k2jb9r1kqu1b9abzj76xv,2011-07-01,10,1,Camela,474807,61,"flamenco, flamenco pop"
pop,La Magia Del Amor,3RCrpetgO97xmeHeVVoKjj,2011-05-30,11,28,Camela,474807,61,"flamenco, flamenco pop"
pop,La Música De Tus Tacones,1KI1xUnx5PqU0r32ZNGaOM,2014-10-01,11,44,El Arrebato,893107,60,"flamenco, flamenco pop"
pop,Campamento Labandón,4fuuBsyeoTCR1l9AJIr1L5,2012-01-01,12,36,El Arrebato,893107,60,"flamenco, flamenco pop"
pop,Lo Que El viento Me Dejó,1NDG8xLdhcQgu3DjFuK3Zh,2010-09-07,13,19,El Arrebato,893107,60,"flamenco, flamenco pop"
pop,Kany García en Vivo,3gPRxs0Z5bggl0i75Wiurb,2014-08-19,18,44,Kany García,3735417,75,latin pop
pop,Kany García,0xMspEBjMb20urG4Rx73vO,2012-07-30,12,55,Kany García,3735417,75,latin pop
pop,Going Back (2010),51YI8SD0GBp3c7cavCD6Zr,2010-09-10,26,40,Phil Collins,7199685,80,soft rock
